"","Time","Sl_No.","UPI_Remitter_Bank","Total_Volume","Approved.","BD.","TD.","Total.Debit.Reversal.Count","Debit.Reversal.Success"
"1052","""May 23""",2,"Hdfc Bank Ltd",834.13,801.348691,31.279875,1.501434,2.75,2.6862
"1053","""May 23""",3,"Bank Of Baroda",615.53,578.044223,33.977256,3.570074,2.08,1.945216
"1054","""May 23""",4,"Union Bank Of India",587.3,559.28579,25.07771,2.9365,2.06,1.493294
"1055","""May 23""",5,"Icici Bank",471.2,452.5876,14.27736,4.33504,2.23,2.002094
"1056","""May 23""",6,"Punjab National Bank",455.13,430.461954,21.527649,3.140397,1.87,1.669536
"1057","""May 23""",7,"Kotak Mahindra Bank",445.82,416.083806,22.023508,7.668104,1.07,0.891738
"1058","""May 23""",8,"Canara Bank",433.19,406.938686,22.439242,3.768753,1.72,1.362412
"1059","""May 23""",9,"Axis Bank Ltd",427.56,410.372088,17.145156,0.085512,1.01,0.989295
"1060","""May 23""",10,"Paytm Payments Bank",425.23,409.539013,15.605941,0.085046,0.66,0.638352
"1061","""May 23""",11,"Bank Of India",308.34,293.940522,12.79611,1.603368,0.91,0.77168
"1062","""May 23""",12,"Indian Bank",257.31,243.312336,12.196494,1.80117,0.79,0.710289
"1063","""May 23""",13,"Airtel Payments Bank",210.36,183.0132,25.03284,2.229816,0.64,0.407232
"1064","""May 23""",14,"India Post Payment Bank",167.39,134.933079,26.11284,6.243647,0.63,0.429093
"1065","""May 23""",15,"Central Bank Of India",150.03,135.117018,12.617523,2.295459,1.22,0.986492
"1066","""May 23""",16,"Federal Bank",149.25,142.11585,7.029675,0.1194,0.37,0.359751
"1067","""May 23""",17,"Indian Overseas Bank",121.85,115.062955,6.31183,0.475215,0.44,0.422136
"1068","""May 23""",18,"Idbi Bank Limited",114.16,108.68032,4.45224,1.02744,0.47,0.397197
"1069","""May 23""",19,"Uco Bank",112.87,105.951069,5.970823,0.948108,0.41,0.270969
"1070","""May 23""",20,"Bank Of Maharashtra",104.95,97.068255,5.28948,2.592265,0.36,0.182376
"1071","""May 23""",21,"Yes Bank Ltd",94.89,91.407537,3.378084,0.104379,0.15,0.144195
"1072","""May 23""",22,"Indusind Bank",91.3,85.60288,5.2041,0.49302,0.29,0.265292
"1073","""May 23""",23,"Fino Payments Bank",81.88,67.83758,12.20012,1.809548,0.25,0.207025
"1074","""May 23""",24,"Karnataka Bank",74.77,68.272487,4.63574,1.86925,0.2,0.16004
"1075","""May 23""",25,"Idfc First Bank",62.61,58.690614,3.374679,0.544707,0.18,0.11259
"1076","""May 23""",26,"Karur Vysya Bank",47.89,44.0588,3.539071,0.292129,0.12,0.103908
"1077","""May 23""",27,"Bandhan Bank",41.45,35.419025,4.8082,1.206195,0.26,0.144846
"1078","""May 23""",28,"South Indian Bank",38.15,36.63163,1.49548,0.02289,0.08,0.07748
"1079","""May 23""",29,"Jammu And Kashmir Bank",31.55,28.46441,2.167485,0.91495,0.15,0.07914
"1080","""May 23""",30,"City Union Bank",27.91,25.911644,1.805777,0.192579,0.09,0.081738
"1081","""May 23""",31,"Au Small Finance Bank",26.71,25.136781,1.276738,0.296481,0.17,0.159834
"1082","""May 23""",32,"Ujjivan Small Finance Bank",26.7,24.93513,1.59132,0.17355,0.08,0.051656
"1083","""May 23""",33,"Equitas Small Finance Bank",25.3,22.86361,2.36555,0.07084,0.07,0.067634
"1084","""May 23""",34,"Tamilnad Mercantile Bank",23.92,22.355632,1.442376,0.121992,0.06,0.053988
"1085","""May 23""",35,"Punjab And Sind Bank",23.51,19.816579,1.99835,1.695071,0.13,0.035113
"1086","""May 23""",36,"Dbs Bank India Limited",22.9,21.88095,0.92287,0.09618,0.05,0.036385
"1087","""May 23""",37,"Standard Chartered",20.89,20.171384,0.513894,0.204722,0.07,0.058415
"1088","""May 23""",38,"Andhra Pradesh Grameena Vikas Bank",19.66,16.119234,2.37886,1.144212,0.13,0.082407
"1089","""May 23""",39,"Citibank",18.79,18.083496,0.625707,0.082676,0.06,0.058656
"1090","""May 23""",40,"Maharashtra Gramin Bank",18.29,14.59542,2.06677,1.60952,0.05,0.014335
"1091","""May 23""",41,"Saraswat Bank",17.68,16.960424,0.535704,0.183872,0.04,0.016868
"1092","""May 23""",42,"Pragathi Krishna Gramin Bank",17.5,15.7115,1.69925,0.08925,0.06,0.057138
"1093","""May 23""",43,"Kerala Gramin Bank",17.19,15.613677,1.471464,0.104859,0.07,0.066185
"1094","""May 23""",44,"Esaf Small Finance Bank Ltd.",16.84,12.542432,4.09212,0.200396,0.04,0.028376
"1095","""May 23""",45,"Rajasthan Marudhara Gramin Bank",15.87,12.142137,2.44398,1.279122,0.04,0.012844
"1096","""May 23""",46,"Sarva Haryana Gramin Bank",12.82,11.189296,0.919194,0.71151,0.04,0.010648
"1097","""May 23""",47,"Baroda Up Gramin Bank",12.32,9.718016,1.197504,1.40448,0.05,0.00975
"1098","""May 23""",48,"Rbl Bank",12.1,11.16951,0.80949,0.11979,0.04,0.030836
"1099","""May 23""",49,"Andhra Pragathi Grameena Bank",10.26,7.558542,1.68264,1.011636,0.02,0.003564
"1100","""May 23""",50,"Fincare Small Finance Bank Ltd",9.89,8.480675,1.05823,0.344172,0.04,0.01626
"1101","""Jun 23""",1,"State Bank Of India",2415.09,2309.309058,102.158307,3.381126,7.08,6.825828
"1102","""Jun 23""",2,"Hdfc Bank Ltd",830.95,801.118895,29.000155,0.914045,2.22,2.119656
"1103","""Jun 23""",3,"Bank Of Baroda",604.62,571.124052,32.407632,1.088316,1.84,1.67624
"1104","""Jun 23""",4,"Union Bank Of India",581.94,554.530626,25.89633,1.513044,1.8,1.47816
"1105","""Jun 23""",5,"Icici Bank",461.74,441.377266,14.360114,6.048794,2.53,2.307613
"1106","""Jun 23""",6,"Punjab National Bank",449.87,428.771097,19.074488,2.024415,1.85,1.751765
"1107","""Jun 23""",7,"Kotak Mahindra Bank",436.37,404.95136,21.163945,10.211058,1.35,0.981855
"1108","""Jun 23""",8,"Canara Bank",429.75,404.781525,20.88585,4.082625,2.45,2.01292
"1109","""Jun 23""",9,"Axis Bank Ltd",422.13,405.540291,16.378644,0.211065,1.08,0.907308
"1110","""Jun 23""",10,"Paytm Payments Bank",407.65,393.015365,14.634635,0,0.58,0.563006
"1111","""Jun 23""",11,"Bank Of India",303.65,291.38254,11.811985,0.455475,0.91,0.806715
"1112","""Jun 23""",12,"Indian Bank",254.86,241.887626,11.901962,1.070412,1.17,0.801216
"1113","""Jun 23""",13,"Airtel Payments Bank",205.13,183.099038,18.584778,3.446184,1.23,0.316602
"1114","""Jun 23""",14,"India Post Payment Bank",171.64,127.8718,18.0222,25.57436,3.24,1.267812
"1115","""Jun 23""",15,"Federal Bank",147.42,138.736962,7.621614,1.061424,0.46,0.378948
"1116","""Jun 23""",16,"Central Bank Of India",146.77,130.052897,12.798344,3.918759,1.99,1.37509
"1117","""Jun 23""",17,"Indian Overseas Bank",121.04,114.879064,5.471008,0.689928,0.45,0.41508
"1118","""Jun 23""",18,"Idbi Bank Limited",113.13,108.118341,4.151871,0.859788,0.52,0.47268
"1119","""Jun 23""",19,"Uco Bank",111.61,101.955735,5.781398,3.861706,1.15,0.45241
"1120","""Jun 23""",20,"Bank Of Maharashtra",103.7,97.50911,5.27833,0.90219,0.47,0.318237
"1121","""Jun 23""",21,"Indusind Bank",91.07,85.778833,5.072599,0.209461,0.33,0.297957
"1122","""Jun 23""",22,"Yes Bank Ltd",87.16,83.699748,3.294648,0.17432,0.19,0.138453
"1123","""Jun 23""",23,"Fino Payments Bank",80.47,68.544346,10.86345,1.005875,0.26,0.231218
"1124","""Jun 23""",24,"Karnataka Bank",76.27,71.091267,3.882143,1.29659,0.18,0.159858
"1125","""Jun 23""",25,"Idfc First Bank",60.02,56.406796,3.355118,0.258086,0.24,0.159864
"1126","""Jun 23""",26,"Karur Vysya Bank",47.09,43.807827,3.239792,0.042381,0.11,0.10131
"1127","""Jun 23""",27,"Bandhan Bank",38.12,35.50878,2.073728,0.537492,0.28,0.163268
"1128","""Jun 23""",28,"South Indian Bank",38.08,36.476832,1.59936,0.003808,0.07,0.067158
"1129","""Jun 23""",29,"Jammu And Kashmir Bank",30.81,27.411657,2.162862,1.2324,0.31,0.126635
"1130","""Jun 23""",30,"City Union Bank",27.66,25.773588,1.72875,0.157662,0.08,0.075856
"1131","""Jun 23""",31,"Ujjivan Small Finance Bank",26.84,25.18934,1.540616,0.110044,0.11,0.073898
"1132","""Jun 23""",32,"Au Small Finance Bank",26.6,25.08912,1.23158,0.2793,0.19,0.18392
"1133","""Jun 23""",33,"Equitas Small Finance Bank",24.45,22.1028,2.281185,0.06357,0.07,0.065457
"1134","""Jun 23""",34,"Tamilnad Mercantile Bank",23.94,22.508388,1.374156,0.05985,0.05,0.04091
"1135","""Jun 23""",35,"Punjab And Sind Bank",23.88,20.921268,2.294868,0.666252,0.24,0.11904
"1136","""Jun 23""",36,"Dbs Bank India Limited",22.4,21.46592,0.8848,0.04928,0.07,0.057421
"1137","""Jun 23""",37,"Standard Chartered",21.93,21.35982,0.502197,0.067983,0.06,0.050706
"1138","""Jun 23""",38,"Andhra Pradesh Grameena Vikas Bank",20.7,16.40061,2.5668,1.71603,0.35,0.193095
"1139","""Jun 23""",39,"Pragathi Krishna Gramin Bank",18.72,16.228368,1.793376,0.698256,0.19,0.10165
"1140","""Jun 23""",40,"Citibank",18.54,17.440578,0.69525,0.404172,0.08,0.075368
"1141","""Jun 23""",41,"Maharashtra Gramin Bank",17.89,14.474799,1.91423,1.492026,0.16,0.041776
"1142","""Jun 23""",42,"Kerala Gramin Bank",17.62,15.810426,1.467746,0.34359,0.1,0.06823
"1143","""Jun 23""",43,"Saraswat Bank",17.31,16.451424,0.649125,0.209451,0.1,0.03336
"1144","""Jun 23""",44,"Tri O Tech Solutions Private Limited",14.99,14.99,0,0,0,0
"1145","""Jun 23""",45,"Rajasthan Marudhara Gramin Bank",14.55,12.011025,1.8624,0.6693,0.18,0.04131
"1146","""Jun 23""",46,"Esaf Small Finance Bank Ltd.",14.37,13.207467,0.878007,0.284526,0.05,0.03484
"1147","""Jun 23""",47,"Sarva Haryana Gramin Bank",12.47,11.227988,0.859183,0.382829,0.08,0.0388
"1148","""Jun 23""",48,"Rbl Bank",12.07,11.174406,0.754375,0.141219,0.04,0.035284
"1149","""Jun 23""",49,"Baroda Up Gramin Bank",11.43,9.931527,1.050417,0.448056,0.15,0.0441
"1150","""Jun 23""",50,"Andhra Pragathi Grameena Bank",11.17,8.202131,2.37921,0.581957,0.1,0.02444
"1151","""July 23""",1,"State Bank Of India",2574.67,2460.097185,109.938409,4.376939,8.675316,8.6241316356
"1152","""July 23""",2,"Hdfc Bank Ltd",879.56,847.01628,31.576204,0.967516,2.233976,2.233976
"1153","""July 23""",3,"Bank Of Baroda",645.14,610.560496,33.611794,0.96771,2.143761,2.1379728453
"1154","""July 23""",4,"Union Bank Of India",616.05,589.128615,26.798175,0.061605,1.726157,1.726157
"1155","""July 23""",5,"Punjab National Bank",480.73,458.087617,21.488631,1.153752,1.605735,1.605735
"1156","""July 23""",6,"Icici Bank",481.53,465.63951,15.746031,0.144459,1.303102,1.2088877254
"1157","""July 23""",7,"Axis Bank Ltd",462.2,445.28348,16.8703,0.04622,1.059541,1.059541
"1158","""July 23""",8,"Kotak Mahindra Bank",460.81,436.986123,23.639553,0.184324,1.303627,1.303627
"1159","""July 23""",9,"Canara Bank",454.62,428.797584,22.594614,3.227802,2.063598,2.0510100522
"1160","""July 23""",10,"Paytm Payments Bank",433.01,417.551543,15.371855,0.086602,0.623114,0.623114
"1161","""July 23""",11,"Bank Of India",322.25,308.4577,13.34115,0.418925,0.868259,0.868259
"1162","""July 23""",12,"Indian Bank",276.75,258.124725,13.45005,5.14755,1.220299,1.220299
"1163","""July 23""",13,"Airtel Payments Bank",224.92,203.170236,19.23066,2.519104,0.222457,0.2223680172
"1164","""July 23""",14,"India Post Payment Bank",175.71,148.387095,20.03094,7.291965,0.788979,0.6750504324
"1165","""July 23""",15,"Federal Bank",154.12,146.521884,7.212816,0.3853,0.402231,0.402231
"1166","""July 23""",16,"Central Bank Of India",154.1,137.99655,13.32965,2.7738,1.253073,1.253073
"1167","""July 23""",17,"Indian Overseas Bank",132.05,121.895355,5.94225,4.212395,0.977749,0.977749
"1168","""July 23""",18,"Uco Bank",120.45,113.837295,5.87796,0.734745,0.397799,0.397799
"1169","""July 23""",19,"Idbi Bank Limited",118.46,113.212222,4.477788,0.76999,0.446276,0.4461867448
"1170","""July 23""",20,"Bank Of Maharashtra",111.27,102.357273,7.099026,1.813701,0.388401,0.388401
"1171","""July 23""",21,"Indusind Bank",97.54,91.93145,5.306176,0.302374,0.382963,0.3797461108
"1172","""July 23""",22,"Fino Payments Bank",90.8,72.0952,13.9832,4.73068,0.526504,0.3371205112
"1173","""July 23""",23,"Yes Bank Ltd",85.79,81.955187,3.68897,0.145843,0.161788,0.161788
"1174","""July 23""",24,"Karnataka Bank",80.33,74.329349,4.570777,1.421841,0.198716,0.198716
"1175","""July 23""",25,"Karur Vysya Bank",50.34,46.750758,3.075774,0.513468,0.166862,0.166862
"1176","""July 23""",26,"Bandhan Bank",41.14,37.351006,3.768424,0.02057,0.144404,0.144404
"1177","""July 23""",27,"South Indian Bank",40.23,38.383443,1.806327,0.044253,0.076772,0.0762115644
"1178","""July 23""",28,"Idfc First Bank",60.28,56.621004,3.393764,0.259204,0.129183,0.1289117157
"1179","""July 23""",29,"Jammu And Kashmir Bank",31.04,28.476096,1.998976,0.564928,0.035887,0.0357829277
"1180","""July 23""",30,"City Union Bank",29.8,27.85406,1.87442,0.07152,0.084771,0.084771
"1181","""July 23""",31,"Ujjivan Small Finance Bank",29.03,27.267879,1.663419,0.098702,0.089636,0.089636
"1182","""July 23""",32,"Au Small Finance Bank",28.65,27.357885,1.257735,0.03438,0.098094,0.0980645718
"1183","""July 23""",33,"Tamilnad Mercantile Bank",25.91,24.399447,1.500189,0.010364,0.052471,0.052471
"1184","""July 23""",34,"Equitas Small Finance Bank",25.64,23.10164,2.2435,0.292296,0.092811,0.0918643278
"1185","""July 23""",35,"Standard Chartered",25.48,24.695216,0.614068,0.173264,0.074502,0.074502
"1186","""July 23""",36,"Punjab And Sind Bank",25.31,22.536024,2.115916,0.65806,0.127147,0.127147
"1187","""July 23""",37,"Dbs Bank India Limited",23.19,22.211382,0.922962,0.057975,0.049484,0.049484
"1188","""July 23""",38,"Andhra Pradesh Grameena Vikas Bank",20.75,17.6209,2.55225,0.570625,0.051766,0.051766
"1189","""July 23""",39,"Pragathi Krishna Gramin Bank",20.14,17.304288,2.13484,0.688788,0.052157,0.052157
"1190","""July 23""",40,"Citibank",19.1,18.32645,0.63221,0.14325,0.112173,0.112173
"1191","""July 23""",41,"Maharashtra Gramin Bank",19.04,15.172976,2.30384,1.56128,0.066891,0.0668642436
"1192","""July 23""",42,"Kerala Gramin Bank",18.76,17.122252,1.55708,0.080668,0.051573,0.051418281
"1193","""July 23""",43,"Saraswat Bank",17.71,16.875859,0.628705,0.203665,0.056245,0.056245
"1194","""July 23""",44,"Tri O Tech Solutions Private Limited",16.79,16.79,0,0,0.048366,0.048366
"1195","""July 23""",45,"Rajasthan Marudhara Gramin Bank",16.19,13.449033,1.99137,0.746359,0,NA
"1196","""July 23""",46,"Esaf Small Finance Bank Ltd.",15.21,14.204619,0.853281,0.150579,0.053937,0.053937
"1197","""July 23""",47,"Baroda Up Gramin Bank",13.14,11.029716,1.155006,0.955278,0.038648,0.038648
"1198","""July 23""",48,"Sarva Haryana Gramin Bank",12.94,11.845276,0.882508,0.212216,0.09829,0.09819171
"1199","""July 23""",49,"Rbl Bank",12.63,11.724429,0.775482,0.130089,0.045407,0.0453842965
"1200","""July 23""",50,"Andhra Pragathi Grameena Bank",12.2,9.22076,1.8422,1.1285,0.065589,0.0637787436
"1201","""Aug 23""",1,"State Bank Of India",2707.09,2573.089045,114.239198,19.761757,12.89,11.9877
"1202","""Aug 23""",2,"Hdfc Bank Ltd",933.63,894.697629,37.625289,1.400445,2.83,2.6602
"1203","""Aug 23""",3,"Bank Of Baroda",695.99,648.523482,36.121881,11.344637,2.49,1.992
"1204","""Aug 23""",4,"Union Bank Of India",662.03,627.670643,27.80526,6.6203,3.42,2.1888
"1205","""Aug 23""",5,"Punjab National Bank",518.59,489.185947,23.440268,5.963785,2.54,2.2352
"1206","""Aug 23""",6,"Icici Bank",508.79,489.45598,15.77249,3.612409,2.13,1.8105
"1207","""Aug 23""",7,"Kotak Mahindra Bank",498.97,473.123354,25.597161,0.249485,1.25,1.0625
"1208","""Aug 23""",8,"Axis Bank Ltd",490.64,472.191936,17.466784,0.98128,1.56,0.9516
"1209","""Aug 23""",9,"Canara Bank",487.59,460.723791,24.281982,2.584227,1.89,1.5876
"1210","""Aug 23""",10,"Paytm Payments Bank",455.52,439.257936,16.125408,0.091104,0.54,0.5292
"1211","""Aug 23""",11,"Bank Of India",344.29,329.382243,13.392881,1.549305,1.16,0.9396
"1212","""Aug 23""",12,"Indian Bank",291.98,277.994158,12.99311,0.963534,0.94,0.7144
"1213","""Aug 23""",13,"Airtel Payments Bank",248.48,224.799856,21.717152,1.962992,0.86,0.0086
"1214","""Aug 23""",14,"India Post Payment Bank",194.45,166.624205,22.9451,4.78347,0.82,0.5822
"1215","""Aug 23""",15,"Federal Bank",166.08,157.908864,7.506816,0.647712,0.41,0.3485
"1216","""Aug 23""",16,"Central Bank Of India",162.66,144.344484,14.850858,3.464658,1.96,1.4896
"1217","""Aug 23""",17,"Indian Overseas Bank",139,130.4376,6.2411,2.3213,0.89,0.7387
"1218","""Aug 23""",18,"Uco Bank",130.7,123.1194,6.41737,1.15016,0.75,0.3525
"1219","""Aug 23""",19,"Idbi Bank Limited",125.88,118.503432,4.65756,2.719008,0.72,0.5688
"1220","""Aug 23""",20,"Bank Of Maharashtra",116.36,109.762388,5.969268,0.628344,0.37,0.2923
"1221","""Aug 23""",21,"Indusind Bank",103.58,94.87928,5.510456,3.190264,1,0.41
"1222","""Aug 23""",22,"Fino Payments Bank",94.61,79.841379,13.52923,1.192086,0.34,0.2448
"1223","""Aug 23""",23,"Yes Bank Ltd",86.57,82.613751,3.835051,0.121198,0.19,0.1425
"1224","""Aug 23""",24,"Karnataka Bank",84.56,79.300368,4.540872,0.727216,0.18,0.1476
"1225","""Aug 23""",25,"Idfc First Bank",64.37,60.359749,3.546787,0.457027,0.3,0.15
"1226","""Aug 23""",26,"Karur Vysya Bank",52.31,49.030163,3.149062,0.130775,0.13,0.1079
"1227","""Aug 23""",27,"South Indian Bank",43.92,42.18516,1.730448,0.008784,0.07,0.0679
"1228","""Aug 23""",28,"Bandhan Bank",42.73,40.315755,2.00831,0.410208,0.23,0.1403
"1229","""Aug 23""",29,"Jammu And Kashmir Bank",35.95,33.199825,2.11386,0.636315,0.21,0.0021
"1230","""Aug 23""",30,"City Union Bank",31.4,29.2962,1.9311,0.16956,0.12,0.0972
"1231","""Aug 23""",31,"Au Small Finance Bank",31.04,29.571808,1.455776,0.012416,0.09,0.0873
"1232","""Aug 23""",32,"Ujjivan Small Finance Bank",31.03,29.04408,1.778019,0.207901,0.14,0.0784
"1233","""Aug 23""",33,"Punjab And Sind Bank",27.25,24.222525,1.8094,1.2208,0.36,0.1296
"1234","""Aug 23""",34,"Tamilnad Mercantile Bank",27.1,25.56072,1.45798,0.07859,0.05,0.044
"1235","""Aug 23""",35,"Equitas Small Finance Bank",26.39,24.036012,2.256345,0.097643,0.07,0.0679
"1236","""Aug 23""",36,"Standard Chartered",25.8,24.88668,0.54954,0.36378,0.1,0.056
"1237","""Aug 23""",37,"Dbs Bank India Limited",23.99,22.872066,0.981191,0.136743,0.08,0.0512
"1238","""Aug 23""",38,"Andhra Pradesh Grameena Vikas Bank",21.67,18.621031,2.51372,0.52008,0.11,0.0627
"1239","""Aug 23""",39,"Kerala Gramin Bank",21.45,18.766605,1.67739,1.00815,0.35,0.126
"1240","""Aug 23""",40,"Pragathi Krishna Gramin Bank",20.54,18.08547,2.11562,0.334802,0.13,0.0923
"1241","""Aug 23""",41,"Tri O Tech Solutions Private Limited",20.27,20.27,0,0,0,NA
"1242","""Aug 23""",42,"Maharashtra Gramin Bank",19.77,16.76496,2.49102,0.502158,0.05,0.0385
"1243","""Aug 23""",43,"Citibank",19.62,18.86463,0.649422,0.103986,0.07,0.0686
"1244","""Aug 23""",44,"Saraswat Bank",19.25,18.5031,0.587125,0.159775,0.07,0.0504
"1245","""Aug 23""",45,"Rajasthan Marudhara Gramin Bank",17.16,14.640912,1.93908,0.571428,0.1,0.046
"1246","""Aug 23""",46,"Esaf Small Finance Bank Ltd.",16.63,15.464237,0.844804,0.320959,0.07,0.0448
"1247","""Aug 23""",47,"Baroda Up Gramin Bank",15.76,11.785328,1.70208,2.25368,0.54,0.1782
"1248","""Aug 23""",48,"Rbl Bank",13.67,11.92024,1.263108,0.486652,0.13,0.0897
"1249","""Aug 23""",49,"Fincare Small Finance Bank Ltd",13.25,11.412225,1.52375,0.3021,0.11,0.0495
"1250","""Aug 23""",50,"Sarva Haryana Gramin Bank",12.81,11.613546,0.862113,0.334341,0.11,0.0396
"1251","""Sept 23""",1,"State Bank Of India",2730.35,2608.849425,114.401665,7.09891,9.45,9.072
"1252","""Sept 23""",2,"Hdfc Bank Ltd",912.87,874.346886,33.411042,5.112072,3.55,2.8755
"1253","""Sept 23""",3,"Bank Of Baroda",681.1,643.43517,35.28098,2.38385,2.13,1.9596
"1254","""Sept 23""",4,"Union Bank Of India",657.95,620.97321,29.34457,7.63222,3.26,1.9234
"1255","""Sept 23""",5,"Punjab National Bank",526.67,500.389167,25.016825,1.264008,1.83,1.7385
"1256","""Sept 23""",6,"Kotak Mahindra Bank",501.84,474.188616,25.995312,1.656072,1.17,1.0647
"1257","""Sept 23""",7,"Icici Bank",484.28,466.506924,15.835956,1.93712,1.43,1.144
"1258","""Sept 23""",8,"Canara Bank",486.91,459.545658,25.514084,1.850258,1.74,1.4094
"1259","""Sept 23""",9,"Axis Bank Ltd",486.35,468.209145,17.41133,0.729525,1.1,0.99
"1260","""Sept 23""",10,"Paytm Payments Bank",426.45,410.67135,15.650715,0.127935,0.57,0.5358
"1261","""Sept 23""",11,"Bank Of India",340.89,326.57262,13.465155,0.852225,1.06,0.8586
"1262","""Sept 23""",12,"Indian Bank",294.13,267.746539,13.147611,13.23585,3.3,2.145
"1263","""Sept 23""",13,"Airtel Payments Bank",258.59,235.601349,22.471471,0.51718,0.8,0
"1264","""Sept 23""",14,"India Post Payment Bank",203.54,168.592182,29.10622,5.739828,0.92,0.6624
"1265","""Sept 23""",15,"Federal Bank",162,154.791,7.1442,0.0648,0.34,0.3298
"1266","""Sept 23""",16,"Central Bank Of India",159.29,140.430064,14.320171,4.539765,2.1,1.428
"1267","""Sept 23""",17,"Indian Overseas Bank",138.04,129.384892,6.184192,2.470916,0.69,0.5589
"1268","""Sept 23""",18,"Uco Bank",135.33,121.999995,7.023627,6.292845,2.02,0.9292
"1269","""Sept 23""",19,"Idbi Bank Limited",123.74,118.23357,4.615502,0.878554,0.6,0.522
"1270","""Sept 23""",20,"Bank Of Maharashtra",114.21,106.44372,5.699079,2.067201,0.6,0.354
"1271","""Sept 23""",21,"Indusind Bank",103.02,94.88142,6.294522,1.844058,0.53,0.3392
"1272","""Sept 23""",22,"Fino Payments Bank",96.47,81.960912,12.63757,1.871518,0.39,0.2652
"1273","""Sept 23""",23,"Yes Bank Ltd",86.02,82.131896,3.69886,0.189244,0.16,0.1456
"1274","""Sept 23""",24,"Karnataka Bank",83.65,78.622635,4.575655,0.45171,0.17,0.1547
"1275","""Sept 23""",25,"Idfc First Bank",63.89,60.682722,3.092276,0.115002,0.21,0.1512
"1276","""Sept 23""",26,"Karur Vysya Bank",52.38,49.095774,3.111372,0.172854,0.17,0.1598
"1277","""Sept 23""",27,"Bandhan Bank",43.57,41.330502,2.056504,0.182994,0.21,0.147
"1278","""Sept 23""",28,"South Indian Bank",43.14,41.077908,1.798938,0.267468,0.17,0.1428
"1279","""Sept 23""",29,"Jammu And Kashmir Bank",37.82,34.4162,2.163304,1.240496,0.42,0.0084
"1280","""Sept 23""",30,"City Union Bank",31.47,29.377245,1.963728,0.129027,0.1,0.092
"1281","""Sept 23""",31,"Ujjivan Small Finance Bank",31.2,29.2344,1.7784,0.1872,0.1,0.077
"1282","""Sept 23""",32,"Au Small Finance Bank",30.84,29.35968,1.400136,0.0771,0.11,0.1001
"1283","""Sept 23""",33,"Tamilnad Mercantile Bank",27.64,25.707964,1.393056,0.53898,0.12,0.0612
"1284","""Sept 23""",34,"Punjab And Sind Bank",27.65,25.429705,2.10693,0.113365,0.13,0.1157
"1285","""Sept 23""",35,"Equitas Small Finance Bank",25.82,23.658866,2.137896,0.023238,0.07,0.0686
"1286","""Sept 23""",36,"Standard Chartered",23.69,22.512607,0.625416,0.551977,0.15,0.0885
"1287","""Sept 23""",37,"Dbs Bank India Limited",23.25,22.28745,0.93465,0.0279,0.05,0.0405
"1288","""Sept 23""",38,"Tri O Tech Solutions Private Limited",22.88,22.88,0,0,0,NA
"1289","""Sept 23""",39,"Andhra Pradesh Grameena Vikas Bank",21.39,18.451014,2.48124,0.451329,0.13,0.0546
"1290","""Sept 23""",40,"Kerala Gramin Bank",20.53,18.649452,1.654718,0.22583,0.1,0.061
"1291","""Sept 23""",41,"Pragathi Krishna Gramin Bank",19.97,18.080838,1.589612,0.29955,0.15,0.0585
"1292","""Sept 23""",42,"Maharashtra Gramin Bank",19.6,16.45028,2.352,0.78008,0.08,0.0432
"1293","""Sept 23""",43,"Citibank",18.87,18.205776,0.583083,0.081141,0.06,0.0582
"1294","""Sept 23""",44,"Saraswat Bank",18.79,18.171809,0.574974,0.043217,0.05,0.045
"1295","""Sept 23""",45,"Rajasthan Marudhara Gramin Bank",16.66,14.355922,1.96588,0.334866,0.08,0.0448
"1296","""Sept 23""",46,"Esaf Small Finance Bank Ltd.",16.56,15.511752,0.874368,0.17388,0.06,0.0408
"1297","""Sept 23""",47,"Baroda Up Gramin Bank",16.05,12.135405,1.84575,2.0544,0.53,0.1166
"1298","""Sept 23""",48,"Fincare Small Finance Bank Ltd",13.91,11.944517,1.62747,0.325494,0.11,0.0561
"1299","""Sept 23""",49,"Rbl Bank",13.31,11.778019,0.909073,0.622908,0.17,0.085
"1300","""Sept 23""",50,"Sarva Haryana Gramin Bank",13.27,12.319868,0.90236,0.047772,0.04,0.038
"1301","""Oct 23""",1,"State Bank Of India",2930.95,2714.64589,130.427275,85.876835,29.12,25.9168
"1302","""Oct 23""",2,"Hdfc Bank Ltd",1005.24,967.644024,35.68602,2.01048,3.23,3.1008
"1303","""Oct 23""",3,"Bank Of Baroda",746.16,699.301152,38.128776,8.730072,4.89,4.2054
"1304","""Oct 23""",4,"Union Bank Of India",717.97,677.979071,29.867552,10.123377,4.54,2.6332
"1305","""Oct 23""",5,"Punjab National Bank",576.75,544.6827,27.79935,4.26795,2.63,2.4985
"1306","""Oct 23""",6,"Icici Bank",542.07,518.706783,19.785555,3.577662,2.06,1.751
"1307","""Oct 23""",7,"Axis Bank Ltd",533.42,514.376906,18.93641,0.053342,1.28,1.2672
"1308","""Oct 23""",8,"Kotak Mahindra Bank",553.74,521.844576,27.354756,4.485294,2.15,1.5695
"1309","""Oct 23""",9,"Canara Bank",530.06,500.800688,26.980054,2.279258,2.34,1.989
"1310","""Oct 23""",10,"Paytm Payments Bank",441.45,425.337075,16.112925,0,0.69,0.6831
"1311","""Oct 23""",11,"Bank Of India",373.98,358.235442,14.622618,1.084542,1.45,1.16
